gene,log2FC,U_stat,pvalue,qvalue,neg_log10_q,significant,direction
GSTM3,0.13108655388286827,13796.0,0.01763018665026092,0.055743912887448815,1.2538025496918925,False,ns
HTR1A,-0.07978407858536274,9965.0,0.01768942882503665,0.05583815265726988,1.2530689582936556,False,ns
WDR64,0.30415136933856735,13795.0,0.01768942882503665,0.05583815265726988,1.2530689582936556,False,ns
OR4X2,0.12141675991840595,13795.0,0.017689419169916606,0.05583815265726988,1.2530689582936556,False,ns
CELA3B,-0.039930201072328586,9965.0,0.01768942882503665,0.05583815265726988,1.2530689582936556,False,ns
UTS2,0.2834777379144291,13795.0,0.017689438480158817,0.05583815265726988,1.2530689582936556,False,ns
CDKL3,-0.07299098539605264,9965.0,0.017689419169916606,0.05583815265726988,1.2530689582936556,False,ns
FAM63A,-0.09828651086973927,9965.0,0.01768937089434877,0.05583815265726988,1.2530689582936556,False,ns
GORASP1,-0.0776997141884248,9965.0,0.017689419169916606,0.05583815265726988,1.2530689582936556,False,ns
DIRC1,0.21374486852629992,13794.0,0.01774883570639263,0.05599074666298498,1.2518837409448795,False,ns
DIP2A,0.08762268987845623,13794.0,0.01774882602792022,0.05599074666298498,1.2518837409448795,False,ns
TAT,-0.17867680434102073,9966.0,0.017748845384867176,0.05599074666298498,1.2518837409448795,False,ns
STK25,-0.04920307474783314,9967.0,0.017808417347799088,0.05609709952560986,1.2510595931571549,False,ns
KIAA0895,-0.12681430210136124,9967.0,0.017808407645935387,0.05609709952560986,1.2510595931571549,False,ns
PPP2R2A,-0.041321453135960695,9967.0,0.017808378540357196,0.05609709952560986,1.2510595931571549,False,ns
WDR46,0.08013327132675307,13793.0,0.017808417347799088,0.05609709952560986,1.2510595931571549,False,ns
CLEC2L,-0.08217931410360357,9967.0,0.017808378540357196,0.05609709952560986,1.2510595931571549,False,ns
CEP72,-0.06899239277452551,9967.0,0.01780839794407383,0.05609709952560986,1.2510595931571549,False,ns
PPP1R32,-0.253208776351312,9967.0,0.017808427049664947,0.05609709952560986,1.2510595931571549,False,ns
KCNQ5,-0.10019045169013108,9968.0,0.017868154721036977,0.056261954765657235,1.2497851827788817,False,ns
SIPA1L1,-0.06692575798652456,9968.0,0.01786817417162276,0.056261954765657235,1.2497851827788817,False,ns
CD38,0.29306667828746313,13791.0,0.01792811634969887,0.056427287204733334,1.2485108283465594,False,ns
ANKRD33,0.12453800495788592,13791.0,0.017928096852170387,0.056427287204733334,1.2485108283465594,False,ns
C6orf52,-0.22927307709446065,9970.0,0.017988224831778196,0.05658127910202922,1.2473272389102403,False,ns
RAP2C,0.09100823784767798,13790.0,0.01798820528723338,0.05658127910202922,1.2473272389102403,False,ns
N4BP2L2,-0.06700227430440364,9970.0,0.01798817597043233,0.05658127910202922,1.2473272389102403,False,ns
SERPINC1,-0.15857733243827887,9971.0,0.018048499971812883,0.05672388784113386,1.2462340103693121,False,ns
ALG8,0.05739502521139528,13789.0,0.018048480380178145,0.05672388784113386,1.2462340103693121,False,ns
KIAA1045,0.2504808508562433,13789.0,0.0180485097676335,0.05672388784113386,1.2462340103693121,False,ns
MPP4,0.03616311308956499,9971.0,0.018048450992742205,0.05672388784113386,1.2462340103693121,False,ns
BTNL8,-0.44378924829599775,9972.0,0.018108971582445055,0.05683154612807855,1.2454105286155044,False,ns
TTC22,0.18727905376191423,13788.0,0.018108961763038365,0.05683154612807855,1.2454105286155044,False,ns
KLHL10,0.24846149252190086,13788.0,0.0181089519436338,0.05683154612807855,1.2454105286155044,False,ns
HS6ST2,0.4191085262826837,13788.0,0.018108961763038365,0.05683154612807855,1.2454105286155044,False,ns
HOXD12,0.02647558633064917,9972.0,0.01810887338847508,0.05683154612807855,1.2454105286155044,False,ns
C10orf35,-0.09179471083684554,9972.0,0.018108961763038365,0.05683154612807855,1.2454105286155044,False,ns
PRPS1,-0.12489298156004125,9972.0,0.018108961763038365,0.05683154612807855,1.2454105286155044,False,ns
MIS18BP1,0.15205497849812666,13787.0,0.01816960085906493,0.05699828279764989,1.2441382282352083,False,ns
ZNF202,-0.06947832097188655,9973.0,0.018169610702096693,0.05699828279764989,1.2441382282352083,False,ns
APOBEC3A,0.2927166335974398,13786.0,0.018230417686480243,0.05716540807287132,1.2428666919681164,False,ns
PRPF18,0.11079765864479718,13786.0,0.018230407819786562,0.05716540807287132,1.2428666919681164,False,ns
CASKIN1,-0.14446967443023073,9975.0,0.018291392891784504,0.05730931772336432,1.2417747618570611,False,ns
MEST,0.15508071915107635,13785.0,0.018291412672575766,0.05730931772336432,1.2417747618570611,False,ns
SGIP1,-0.08560944035380658,9975.0,0.018291412672575766,0.05730931772336432,1.2417747618570611,False,ns
RASSF8,-0.19387577335164785,9975.0,0.018291402782179063,0.05730931772336432,1.2417747618570611,False,ns
STBD1,-0.1364741807092109,9976.0,0.018352576331208164,0.05744173395897405,1.2407724587823257,False,ns
TLE3,0.11858301595021992,13784.0,0.018352596159487755,0.05744173395897405,1.2407724587823257,False,ns
TBCB,-0.047082708242227156,9976.0,0.018352566417071593,0.05744173395897405,1.2407724587823257,False,ns
GTF3C4,-0.06428377439098298,9976.0,0.018352556502937167,0.05744173395897405,1.2407724587823257,False,ns
C1orf228,0.18637042171428853,13784.0,0.018352596159487755,0.05744173395897405,1.2407724587823257,False,ns
TAF7L,-0.09293807234838836,9977.0,0.018413948771414904,0.057598133597790695,1.2395915891690301,False,ns
DYRK1B,0.05235170860620819,13783.0,0.018413938833493012,0.057598133597790695,1.2395915891690301,False,ns
LCK,0.17402875356447467,13783.0,0.01841392889557326,0.057598133597790695,1.2395915891690301,False,ns
IQCB1,0.12538015355387166,13782.0,0.018475480828159557,0.05774300987676798,1.2385005820970976,False,ns
SMARCD1,-0.04840535990539507,9978.0,0.018475460904677887,0.05774300987676798,1.2385005820970976,False,ns
PHGDH,0.1506810694348566,13782.0,0.018475460904677887,0.05774300987676798,1.2385005820970976,False,ns
RERG,-0.1328353756355245,9978.0,0.018475480828159557,0.05774300987676798,1.2385005820970976,False,ns
LHPP,0.10108242616114804,13781.0,0.01853718277422852,0.05791200545642909,1.2372313954606806,False,ns
MGC2889,-0.02774848704923505,9979.0,0.01853709290391728,0.05791200545642909,1.2372313954606806,False,ns
FOXJ1,-0.43633014101753,9980.0,0.018599084997236566,0.05800988499240827,1.2364979955427802,False,ns
OGFR,0.11266123966415087,13780.0,0.018599054968746146,0.05800988499240827,1.2364979955427802,False,ns
PIGY,-0.03410847925506921,9980.0,0.01859906497824079,0.05800988499240827,1.2364979955427802,False,ns
CH25H,0.43996074102494376,13780.0,0.018599084997236566,0.05800988499240827,1.2364979955427802,False,ns
SH3TC2,-0.18173236809728177,9980.0,0.018599084997236566,0.05800988499240827,1.2364979955427802,False,ns
N6AMT2,-0.05362011793431698,9980.0,0.01859904495925366,0.05800988499240827,1.2364979955427802,False,ns
ICAM5,-0.11427290227463871,9980.0,0.018599074987737604,0.05800988499240827,1.2364979955427802,False,ns
VEPH1,-0.2613583573394589,9980.0,0.01859906497824079,0.05800988499240827,1.2364979955427802,False,ns
NR4A3,0.4992401445311563,13779.0,0.01866115797189718,0.05819153204876729,1.2351402086844572,False,ns
GLYR1,-0.052952013249402796,9982.0,0.018723381943802294,0.05831378660676353,1.2342287567434473,False,ns
NUP43,-0.06457829896085876,9982.0,0.018723392001210048,0.05831378660676353,1.2342287567434473,False,ns
GAMT,0.12801923709180407,13778.0,0.018723381943802294,0.05831378660676353,1.2342287567434473,False,ns
ELN,-0.27307783086411597,9982.0,0.018723402058619946,0.05831378660676353,1.2342287567434473,False,ns
SPPL2A,0.10198126301658839,13778.0,0.018723402058619946,0.05831378660676353,1.2342287567434473,False,ns
CA11,0.08728119848709692,13778.0,0.018723412116031977,0.05831378660676353,1.2342287567434473,False,ns
CPSF3,0.05194760479479754,13777.0,0.018785837781139052,0.05844828254842269,1.233228245677528,False,ns
BNC2,0.1997022775047519,13777.0,0.018785827699714097,0.05844828254842269,1.233228245677528,False,ns
RBM25,-0.023243242594388036,9983.0,0.018785847862566162,0.05844828254842269,1.233228245677528,False,ns
C17orf67,0.1467695991569471,13777.0,0.018785847862566162,0.05844828254842269,1.233228245677528,False,ns
MMP21,-0.15512636168830385,9983.0,0.018785837781139052,0.05844828254842269,1.233228245677528,False,ns
CYP2R1,-0.06975846314892209,9984.0,0.018848465645129372,0.058619075700279424,1.2319610337555331,False,ns
C1orf88,-0.21384580505656992,9984.0,0.018848465645129372,0.058619075700279424,1.2319610337555331,False,ns
AGXT2,0.015639720374212462,13775.0,0.0189112355093394,0.058742144989881395,1.231050199109423,False,ns
ATP1B2,0.13379087682732127,13775.0,0.018911245638909408,0.058742144989881395,1.231050199109423,False,ns
FLJ42709,0.13896779908585444,13775.0,0.01891125576848158,0.058742144989881395,1.231050199109423,False,ns
STRN,-0.15513062304325187,9985.0,0.01891125576848158,0.058742144989881395,1.231050199109423,False,ns
AFF4,-0.10803334508374629,9985.0,0.018911245638909408,0.058742144989881395,1.231050199109423,False,ns
SLC5A10,-0.14866578751374693,9985.0,0.01891125576848158,0.058742144989881395,1.231050199109423,False,ns
CNOT7,0.07599980620974023,13774.0,0.018974228748973816,0.058901656579942376,1.2298724907237522,False,ns
DOCK7,-0.11234424379734786,9986.0,0.0189742490563846,0.058901656579942376,1.2298724907237522,False,ns
TGFB3,0.22489859824739789,13774.0,0.0189742490563846,0.058901656579942376,1.2298724907237522,False,ns
PYROXD2,-0.12467851807581809,9987.0,0.01903738502223262,0.05908556627223291,1.2285185978650996,False,ns
INGX,-0.1817209120782204,9988.0,0.019100765832927472,0.059209643729597514,1.2276075521038698,False,ns
UBE2T,0.13326710807549436,13772.0,0.019100765832927472,0.059209643729597514,1.2276075521038698,False,ns
PIAS4,0.11500664764200241,13772.0,0.019100765832927472,0.059209643729597514,1.2276075521038698,False,ns
SPATA6,-0.0934079559564358,9988.0,0.019100745428753986,0.059209643729597514,1.2276075521038698,False,ns
C19orf70,0.06233147745483336,13772.0,0.019100745428753986,0.059209643729597514,1.2276075521038698,False,ns
TBC1D26,-0.10097081570333533,9988.0,0.019100765832927472,0.059209643729597514,1.2276075521038698,False,ns
WDR60,-0.08666762827306407,9989.0,0.019164279872070967,0.05938230734717312,1.2263429315517493,False,ns
ZNF542,-0.06049492912640009,9989.0,0.01916429009840587,0.05938230734717312,1.2263429315517493,False,ns
FOXN3,-0.06504747839561453,9990.0,0.019227988717293764,0.05954331610401837,1.2251669821586797,False,ns
DHX57,-0.16079527345206657,9990.0,0.019228019469163245,0.05954331610401837,1.2251669821586797,False,ns
PAQR9,0.05043575958870705,9990.0,0.019227968216058232,0.05954331610401837,1.2251669821586797,False,ns
OR10R2,0.05366512764656606,9991.0,0.019291862055067686,0.059668174783643044,1.2242572467799313,False,ns
TM4SF20,-0.08913852481898621,9991.0,0.019291923704750993,0.059668174783643044,1.2242572467799313,False,ns
MFI2,0.2683610360644213,13769.0,0.01929189287989961,0.059668174783643044,1.2242572467799313,False,ns
CENPF,-0.1578909630809382,9991.0,0.019291913429798368,0.059668174783643044,1.2242572467799313,False,ns
SYNM,-0.15588295339120428,9991.0,0.019291923704750993,0.059668174783643044,1.2242572467799313,False,ns
SLC25A11,0.057987441769883574,13769.0,0.019291923704750993,0.059668174783643044,1.2242572467799313,False,ns
PDIK1L,0.14853895366410086,13768.0,0.01935601347077367,0.059756820111113336,1.2236125210477489,False,ns
PIAS3,-0.05485332074572291,9992.0,0.019355992872137916,0.059756820111113336,1.2236125210477489,False,ns
SHC3,-0.17151174498024346,9992.0,0.019356003171454726,0.059756820111113336,1.2236125210477489,False,ns
HIST1H1A,0.22654199081145965,13768.0,0.019355992872137916,0.059756820111113336,1.2236125210477489,False,ns
DEFB4A,0.10869879952279149,13768.0,0.019355992872137916,0.059756820111113336,1.2236125210477489,False,ns
LOC645676,-0.08527379924631973,9992.0,0.019355992872137916,0.059756820111113336,1.2236125210477489,False,ns
FAM194B,-0.016302257088126382,9992.0,0.019355961974200506,0.059756820111113336,1.2236125210477489,False,ns
LPCAT1,0.08660234014796231,13768.0,0.01935601347077367,0.059756820111113336,1.2236125210477489,False,ns
MS4A8B,-0.7245711825113261,9992.0,0.01935601347077367,0.059756820111113336,1.2236125210477489,False,ns
MARCH8,0.10341991760957203,13767.0,0.019420268559757096,0.05987002237314182,1.2227905795605083,False,ns
CABS1,-0.0055564660953233425,9993.0,0.019420196293762446,0.05987002237314182,1.2227905795605083,False,ns
FAM40A,-0.04185619355056325,9993.0,0.01942023758860356,0.05987002237314182,1.2227905795605083,False,ns
UBAP1,-0.07233824607449613,9993.0,0.01942023758860356,0.05987002237314182,1.2227905795605083,False,ns
RPL32,0.04273911697325694,13767.0,0.019420289207203578,0.05987002237314182,1.2227905795605083,False,ns
LOC647323,-0.16926544017860445,9993.0,0.01942027888347926,0.05987002237314182,1.2227905795605083,False,ns
OLFM4,0.3883275811291198,13767.0,0.01942027888347926,0.05987002237314182,1.2227905795605083,False,ns
AGPAT1,-0.05581556009758337,9994.0,0.019484720310218213,0.06003217486596679,1.2216159225915086,False,ns
EMX2OS,0.41874229338141644,13766.0,0.019484751354717944,0.06003217486596679,1.2216159225915086,False,ns
AKR1C1,-0.11116261905276126,9994.0,0.019484751354717944,0.06003217486596679,1.2216159225915086,False,ns
ANO8,0.09897365072795594,13765.0,0.019549400354698834,0.06019470535179073,1.2204417070416052,False,ns
UBXN1,0.035660257450290445,13765.0,0.019549296628274253,0.06019470535179073,1.2204417070416052,False,ns
SPATA3,0.04990964708657053,9995.0,0.019549317373541854,0.06019470535179073,1.2204417070416052,False,ns
FGF18,-0.16722535723682075,9996.0,0.019614226252058584,0.06033315346207915,1.2194439746108579,False,ns
F2R,-0.16074215411807202,9996.0,0.01961421585488607,0.06033315346207915,1.2194439746108579,False,ns
FAM21C,-0.04432395708034598,9996.0,0.019614205457715722,0.06033315346207915,1.2194439746108579,False,ns
SC5DL,-0.08117639320069614,9996.0,0.019614226252058584,0.06033315346207915,1.2194439746108579,False,ns
CXXC4,-0.18301641600713836,9996.0,0.019614236649233244,0.06033315346207915,1.2194439746108579,False,ns
HEATR4,0.20524240604141442,13763.0,0.019679260681113107,0.060459659408884224,1.2185343036891114,False,ns
SGK2,-0.22269126133787243,9997.0,0.019679260681113107,0.060459659408884224,1.2185343036891114,False,ns
FBXO36,-0.10272327275194826,9997.0,0.01967925025937691,0.060459659408884224,1.2185343036891114,False,ns
DKC1,-0.03189783499193233,9997.0,0.019679229415910996,0.060459659408884224,1.2185343036891114,False,ns
KCNRG,-0.19718517273929592,9997.0,0.019679239837642876,0.060459659408884224,1.2185343036891114,False,ns
CNTNAP1,0.11093527305180029,13763.0,0.01967925025937691,0.060459659408884224,1.2185343036891114,False,ns
RAMP3,-0.28270419992731277,9998.0,0.019744472893835168,0.06062319954053759,1.2173611463891956,False,ns
FUCA2,0.07068912347001799,13762.0,0.019744452001163836,0.06062319954053759,1.2173611463891956,False,ns
CST1,0.26839093344642384,13762.0,0.019744431108501086,0.06062319954053759,1.2173611463891956,False,ns
CREB3,0.05632755273861534,13761.0,0.01980987373160116,0.060811705408636126,1.2160128170251756,False,ns
PHTF1,0.14532815159476975,13760.0,0.0198754426480098,0.06092680493635735,1.2151915961229005,False,ns
SKP1,0.04996080941007719,13760.0,0.01987545314366262,0.06092680493635735,1.2151915961229005,False,ns
EFHD1,0.18549376364602477,13760.0,0.01987545314366262,0.06092680493635735,1.2151915961229005,False,ns
RASA1,0.010085794447412866,10000.0,0.01987545314366262,0.06092680493635735,1.2151915961229005,False,ns
SLA,0.12055460016570052,13760.0,0.01987545314366262,0.06092680493635735,1.2151915961229005,False,ns
LAG3,0.1611352117667586,13760.0,0.01987545314366262,0.06092680493635735,1.2151915961229005,False,ns
TYMS,0.19282514833083653,13760.0,0.01987546363931763,0.06092680493635735,1.2151915961229005,False,ns
PPP3CB,0.052343970414318264,13759.0,0.019941243062596068,0.061091436869870494,1.2140196601468023,False,ns
HNRNPH3,0.09858888254493792,13759.0,0.019941222021852854,0.061091436869870494,1.2140196601468023,False,ns
RFC1,-0.039960007688709,10001.0,0.019941222021852854,0.061091436869870494,1.2140196601468023,False,ns
INO80B,0.0731765966407556,13758.0,0.020007191357496148,0.061256451181300284,1.212848167128245,False,ns
PRSS36,0.2654560173228795,13758.0,0.020007212447752755,0.061256451181300284,1.212848167128245,False,ns
CRCP,-0.09516951683278929,10002.0,0.020007201902623374,0.061256451181300284,1.212848167128245,False,ns
UBIAD1,0.09247003055844161,13757.0,0.020073351101960787,0.06140947009888328,1.2117646501202557,False,ns
PCGF5,0.06668549022853298,13757.0,0.02007337224180888,0.06140947009888328,1.2117646501202557,False,ns
RAB11FIP3,-0.0597165064018963,10003.0,0.020073340532039966,0.06140947009888328,1.2117646501202557,False,ns
NLRP12,0.19491884797010428,13757.0,0.020073351101960787,0.06140947009888328,1.2117646501202557,False,ns
TST,0.05404810742109589,13756.0,0.020139701702972697,0.06155043154982959,1.2107688977439952,False,ns
FAM46D,-0.026359455460468917,13756.0,0.020139669918712445,0.06155043154982959,1.2107688977439952,False,ns
TTR,-0.26864962684455307,10004.0,0.020139712297730462,0.06155043154982959,1.2107688977439952,False,ns
NOX3,-0.006361683960308007,10004.0,0.020139680513463695,0.06155043154982959,1.2107688977439952,False,ns
ZNF79,0.07965009228808384,13756.0,0.020139722892490355,0.06155043154982959,1.2107688977439952,False,ns
RPA2,0.0744304911119329,13755.0,0.020206222369706067,0.06169166114039834,1.2097735355690233,False,ns
RFFL,0.055941388166925066,13755.0,0.020206211750081013,0.06169166114039834,1.2097735355690233,False,ns
ERMAP,-0.13349040310382332,10005.0,0.020206254228594237,0.06169166114039834,1.2097735355690233,False,ns
DUSP11,0.05194087445491924,13755.0,0.020206243608962678,0.06169166114039834,1.2097735355690233,False,ns
